NomCommune	Surface	Code insee	Pop 90	Pop 99	lon	lat	x mètres	y mètres	pixel x	pixel y
Gaillon-sur-Montcient	500.4	78261	599	646	1.8977997016	49.030238973	30500.7517378271	99343.4590963796	152.5037586891	496.7172954819
Mauregard	876	77282	226	237	2.5720449428	49.0288123595	79804.445801907	98707.0704415301	399.0222290095	493.5353522077
Gesvres-le-Chapitre	425.6	77205	94	141	2.8433297161	49.0352521648	99645.105869371	99349.8163215499	498.2255293469	496.7490816078
Bessancourt	637.5	95060	6429	6999	2.1990405541	49.0373145125	52536.624434718	99864.8409552695	262.6831221736	499.3242047763
Le Plessis-Gassot	414.2	95492	79	74	2.4152604306	49.0362648412	68344.979281867	99609.3861767501	341.7248964093	498.0469308838
Domont	847.9	95199	13226	14883	2.3230981244	49.0299036404	61600.156253039	98955.7986208694	308.0007812652	494.7789931043
Brueil-en-Vexin	742.6	78113	460	532	1.8133947268	49.0261952348	24322.17377943	98983.2491771095	121.6108688972	494.9162458855
Bonnières-sur-Seine	782.6	78089	3437	3993	1.5712339091	49.0212746299	6604.300957437	98729.3931344599	33.0215047872	493.6469656723
Goussainville	1157.3	95280	24812	27356	2.465293398	49.024127248	71994.1930875491	98233.62722266	359.9709654377	491.1681361133
Tessancourt-sur-Aubette	447.7	78609	812	920	1.9179560893	49.0254668583	31967.358983946	98792.4028622396	159.8367949197	493.9620143112
Ecouen	759.3	95205	4846	7084	2.3848909436	49.0259802631	66115.494882671	98482.5131125692	330.5774744134	492.4125655628
Epiais-lès-Louvres	341.5	95212	80	60	2.5487683122	49.0301657771	78103.08406418	98867.0619888799	390.5154203209	494.3353099444
Saint-Leu-la-Forêt	530.3	95563	14489	15127	2.2469825439	49.0198050125	56023.366740013	97883.1564187193	280.1168337001	489.4157820936
Vauréal	367.2	95637	11717	16206	2.0244494723	49.0296971399	39761.0016993941	99161.3548854496	198.805008497	495.8067744272
Saint-Prix	790.4	95574	5623	6767	2.2701497184	49.0205548159	57718.6002577661	97950.6289282292	288.5930012888	489.7531446411
Oinville-sur-Montcient	384.2	78460	925	1131	1.8463564681	49.0254172688	26731.298730139	98861.0173526695	133.6564936507	494.3050867633
Juilly	772.4	77241	1288	1448	2.7061189324	49.0218193326	89606.4413376	97884.5483660996	448.032206688	489.4227418305
Eragny	469.1	95218	16941	15568	2.1012896977	49.0202836808	45368.013998867	98047.8406833299	226.8400699943	490.2392034167
Pierrelaye	911.3	95488	6251	6923	2.1611020298	49.0191000979	49741.2176009631	97868.08511947	248.7060880048	489.3404255974
La Villeneuve-en-Chevrie	1185.8	78668	505	534	1.5311776513	49.0164378316	3665.00077891	98245.3298903499	18.3250038946	491.2266494518
Menucourt	370	95388	4592	5084	1.9750572703	49.0276630075	36146.305114603	98980.9063957101	180.731525573	494.9045319786
Le Mesnil-Amelot	980	77291	705	565	2.5971366006	49.0164982831	81632.416816422	97327.9600685593	408.1620840821	486.6398003428
Cocherel	829	77120	447	484	3.1056466032	49.0183663726	118828.781718064	97465.7084006593	594.1439085903	487.3285420033
Bouqueval	282.7	95094	289	293	2.4289431327	49.0225259968	69334.391542663	98074.1679716296	346.6719577133	490.3708398581
Neuville-sur-Oise	424.9	95450	1036	1433	2.0625943361	49.0172497569	42533.896290223	97743.3623809293	212.6694814511	488.7168119046
Congis-sur-Thérouanne	1520	77126	1277	1516	2.9784010812	49.0122042726	109521.10503347	96775.4595189495	547.6055251674	483.8772975947
Thieux	1203.1	77462	581	683	2.6629045268	49.0092144532	86439.734674247	96495.3836453296	432.1986733712	482.4769182266
Guitrancourt	740.7	78296	476	612	1.7792417047	49.0075487501	21792.6280050591	96947.8670570496	108.9631400253	484.7393352852
Barcy	702.4	77023	200	213	2.8766072059	49.0176493561	102075.364246743	97387.8505049897	510.3768212337	486.9392525249
Guernes	859.7	78290	745	827	1.6423202126	49.0155896888	11792.003762005	98005.5209785793	58.96001881	490.0276048929
Monthyon	1210.4	77309	1176	1337	2.83305794	49.0100695655	98888.0921263341	96550.7511083996	494.4404606317	482.753755542
Chaufour-lès-Bonnières	302	78147	376	413	1.4853577862	49.016069364	313.151997498	98267.67429798	1.5657599875	491.3383714899
Cuisy	334.8	77150	370	374	2.7783515215	49.0204872943	94889.165530298	97719.1640204694	474.4458276515	488.5958201023
Rolleboise	305.7	78528	461	401	1.6015554367	49.0188353146	8816.9133895381	98418.4539278792	44.0845669477	492.0922696394
Margency	72.4	95369	2745	2587	2.2888387677	49.0014340337	59066.362431371	95811.8028579699	295.3318121569	479.0590142899
Herblay	1263.6	95306	22135	23083	2.1491615728	49.0006757826	48845.806325744	95828.5662708795	244.2290316287	479.1428313544
Roissy-en-France	1432.6	95527	2054	2367	2.5143291905	49.0068966146	75568.7026987281	96294.2491057897	377.8435134936	481.4712455289
Boisemont	200	95074	598	690	2.0037263851	49.0191166899	38230.795340962	98003.6937112696	191.1539767048	490.0184685563
Montlignon	287.3	95426	2505	2427	2.290016574	49.0147799846	59165.883729462	97295.1784605393	295.8294186473	486.4758923027
Evecquemont	250.3	78227	694	672	1.9424054207	49.0174492899	33743.377272626	97876.6074062297	168.7168863631	489.3830370311
Jouy-le-Moutier	738.9	95323	16910	17804	2.0332212395	49.0111647951	40377.198753112	97092.6027684398	201.8859937656	485.4630138422
Vaux-sur-Seine	849.9	78638	3790	4369	1.9733074387	49.0096072372	35992.237751201	96974.72555409	179.961188756	484.8736277705
Beauchamp	299.2	95051	8934	8986	2.1918439557	49.0154405947	51985.5449353941	97437.6762166796	259.927724677	487.1883810834
Varreddes	800.3	77483	1520	1810	2.927755055	49.0060660425	105815.491150239	96095.0245535495	529.0774557512	480.4751227677
Chambry	973.6	77077	738	841	2.8946846626	48.9988116008	103394.879292984	95290.9792182595	516.9743964649	476.4548960913
Andilly	273.7	95014	2116	2013	2.3029915416	49.0083600248	60108.675423854	96572.7804587297	300.5433771193	482.8639022936
Villiers-le-Bel	731.9	95680	26110	26145	2.4033999436	49.0078900305	67453.914195409	96460.3420679299	337.269570977	482.3017103397
Mary-sur-Marne	222.6	77280	1059	1160	3.0333633848	49.0151185728	113541.713602747	97099.8617772395	567.7085680137	485.4993088862
Sainte-Aulde	863.3	77401	491	516	3.174123822	49.003483066	123841.253217872	95819.3999997098	619.2062660894	479.0969999985
Lommoye	953.4	78344	376	525	1.5170523306	48.9976002582	2592.591782855	96170.0750630694	12.9629589143	480.8503753153
Juziers	872.1	78327	3164	3370	1.8411644168	49.000186071	26310.4350083141	96060.8906298596	131.5521750416	480.3044531493
Hardricourt	336.4	78299	1989	1918	1.8885540299	49.01068529	29794.0816711601	97178.5493310699	148.9704083558	485.8927466554
Iverny	174.9	77233	382	488	2.7901911902	48.9965543922	95748.0784274651	95055.2142204894	478.7403921373	475.2760711024
Saint-Brice-sous-Forêt	600.8	95539	11662	12540	2.3500944889	49.0018968981	63548.6867873081	95824.6482697492	317.7434339365	479.1232413487
Tancrou	1226.1	77460	267	272	3.0802417158	49.0039058735	116972.153209614	95855.3566338094	584.8607660481	479.276783169
Rosny-sur-Seine	1934.2	78531	4606	4758	1.6082808978	48.9964792124	9264.954463848	95923.9148589596	46.3247723192	479.6195742948
Conflans-Sainte-Honorine	988.8	78172	31467	33327	2.0986996608	49.0000193271	45152.859795043	95796.5315331295	225.7642989752	478.9826576656
Le Plessis-l'Evêque	358.3	77366	219	234	2.7949617637	49.0071801292	96100.2402267391	96235.9807401197	480.5012011337	481.1799037006
Gargenville	867.6	78267	6202	6611	1.810850712	48.9924073035	24079.5527600801	95228.8939505694	120.3977638004	476.1444697528
Mézy-sur-Seine	482.5	78403	1698	1789	1.8703917975	49.0033227919	28453.812790307	96378.7005089801	142.2690639515	481.8935025449
Chamigny	1427.1	77078	1237	1145	3.141615975	48.9847832179	121466.489652576	93735.0543209696	607.3324482629	468.6752716048
Meulan	343.6	78401	8101	8394	1.9135713813	49.0068034849	31618.1529378101	96721.4217971498	158.0907646891	483.6071089857
Limay	1147.7	78335	12660	15709	1.7399127921	48.9951769628	18893.678924069	95617.3757036394	94.4683946203	478.0868785182
Le Plessis-aux-Bois	341.1	77364	132	172	2.7674411176	49.004426847	94085.889439494	95935.3677037498	470.4294471975	479.6768385187
Gonesse	2026.9	95277	23152	24721	2.457445369	48.9865449481	71391.5011950551	94058.1023041699	356.9575059753	470.2905115209
Isles-les-Meldeuses	687.2	77231	498	602	3.0126520158	48.9976506817	112026.977932458	95156.8089980092	560.1348896623	475.78404499
Montmorency	520	95428	20920	20599	2.3211470518	48.9923222891	61421.549189858	94777.7216113396	307.1077459493	473.8886080567
Sarcelles	841.6	95585	56833	57871	2.3814526417	48.9900146272	65832.710111905	94484.8408249198	329.1635505595	472.4242041246
Germigny-l'Evêque	1178.4	77203	1369	1356	2.9579327327	48.9861896747	108022.209929485	93882.9891339196	540.1110496474	469.4149456696
Le Plessis-Bouchard	260	95491	6138	7006	2.233907292	49.0030801843	55048.990809969	96032.4594222093	275.2449540498	480.162297111
Le Thillay	396.7	95612	3419	3665	2.4692430141	49.0041766871	72268.1394352791	96013.0020425692	361.3406971764	480.0650102128
Nantouillet	520.5	77332	181	264	2.7016718962	49.0008670587	89272.3792564931	95555.6627410492	446.3618962825	477.7783137052
Tremblay-en-France	2255.1	93073	31385	33885	2.5555239105	48.9783333499	78564.661568571	93100.0572588593	392.8233078429	465.5002862943
Nanteuil-sur-Marne	125.7	77331	346	458	3.2211661459	48.9799778905	127290.5043233	93214.0414988194	636.4525216165	466.0702074941
Triel-sur-Seine	1376.8	78624	9615	11097	2.008037005	48.9789135665	38489.9051121931	93529.1023043897	192.449525561	467.6455115219
Mantes-la-Jolie	935.9	78361	45087	43672	1.6937513835	48.9980980408	15521.472030955	95997.0742481994	77.6073601548	479.985371241
Maurecourt	369.8	78382	3359	3493	2.0530536234	48.9986579155	41811.271775709	95684.2285172194	209.0563588785	478.4211425861
Cravent	612.3	78188	260	325	1.4848186251	48.9894954881	217.0157565781	95313.69336819	1.0850787829	476.568466841
Mitry-Mory	2995.2	77294	15205	16869	2.6128591289	48.9781302054	82761.5628469191	93055.3650933094	413.8078142346	465.2768254665
Compans	523.7	77123	507	724	2.6565920205	48.989608843	85968.4412294191	94317.06067036	429.8422061471	471.5853033518
Les Mureaux	1243.2	78440	33089	31739	1.9134659204	48.98922251	31583.535338899	94766.5411024597	157.9176766945	473.8327055123
Verneuil-sur-Seine	955.5	78642	12499	14538	1.9626625073	48.9865926519	35179.9169167781	94425.6829142701	175.8995845839	472.1284145714
Penchard	432.8	77358	773	799	2.8582047365	48.9912957642	100724.018987979	94459.3270957395	503.6200949399	472.2966354787
Eaubonne	442.3	95203	22153	22882	2.2771633032	48.9911750884	58201.6627833521	94678.71709817	291.0083139168	473.3935854909
Issou	476.7	78314	2463	3382	1.7886154779	48.9870180621	22443.316902515	94654.3678851193	112.2165845126	473.2718394256
Franconville	624.1	95252	33802	33497	2.2239164625	48.9881550989	54301.7089191581	94379.8699422199	271.5085445958	471.8993497111
Soisy-sous-Montmorency	395	95598	16597	16802	2.3005541481	48.9883668621	59910.667853007	94351.0135143697	299.553339265	471.7550675718
Ermont	415.8	95219	27947	27494	2.2565396928	48.987866136	56688.9403101341	94324.7628381597	283.4447015507	471.6238141908
Jaignes	1007.8	77235	289	310	3.0740126589	48.986698184	116518.190127104	93941.2581694992	582.5909506355	469.7062908475
Villeroy	573.7	77515	509	587	2.782172274	48.9829084324	95157.0968434591	93539.2600533199	475.7854842173	467.6963002666
Saint-Mesmes	767.2	77427	296	462	2.7148429076	48.9857512224	90230.032474427	93871.0954475999	451.1501623721	469.355477238
Arnouville-lès-Gonesse	288.2	95019	12223	12291	2.4173438371	48.9859066625	68455.991039376	94008.03363581	342.2799551969	470.0401681791
Luzancy	662.3	77265	778	809	3.1809595705	48.9771122134	124348.123232847	92887.8634901093	621.7406161642	464.4393174505
Villemaréchal	1430.8	77504	644	791	2.8694606605	48.2719806994	101415.568246626	14488.7827504594	507.0778412331	72.4439137523
Armentières-en-Brie	724.3	77008	1157	1256	3.0153060324	48.9804979977	112221.555617739	93249.3176070899	561.1077780887	466.2465880355
Méry-sur-Marne	577.8	77290	492	483	3.2034853136	48.9759846394	125997.41660704	92766.4836494094	629.9870830352	463.832418247
Buchelay	498.4	78118	2066	2203	1.674429124	48.9838738464	14081.2183076231	94439.0031716498	70.4060915381	472.1950158582
Andrésy	696.2	78015	12548	12485	2.050276804	48.9817687042	41585.506441556	93808.5772032496	207.9275322078	469.0428860162
Chanteloup-les-Vignes	335.9	78138	10175	9544	2.0316996126	48.9762962901	40218.340698323	93216.5638722098	201.0917034916	466.082819361
Chauconin-Neufmontiers	1742.1	77335	1489	1494	2.8316240175	48.9720066875	98774.163923642	92318.05653961	493.8708196182	461.5902826981
Saint-Illiers-la-Ville	663.5	78558	228	269	1.5439293771	48.9774870472	4517.740167828	93897.0974951293	22.5887008391	469.4854874756
Jouy-Mauvoisin	281.9	78324	500	505	1.6460602173	48.9745543281	11987.299201008	93437.9840210592	59.936496005	467.1899201053
Ussy-sur-Marne	1392.3	77478	720	841	3.0802646635	48.9660930932	116978.10664836	91650.2705817595	584.8905332418	458.2513529088
Groslay	309.2	95288	5910	7385	2.3500204116	48.9853854056	63528.15205522	93988.5273653092	317.6407602761	469.9426368265
Flins-sur-Seine	877.3	78238	2130	2207	1.8731749685	48.9668323038	28599.5207530521	92318.1636944897	142.9976037653	461.5908184724
Charny	1258.2	77095	885	1150	2.7554689239	48.9694990291	93197.912420009	92053.76684207	465.9895621	460.2688342104
Crégy-lès-Meaux	369.9	77143	2294	3677	2.873477452	48.9774599112	101839.271172863	92918.7711342592	509.1963558643	464.5938556713
Perdreauville	1122.3	78484	401	536	1.6138702821	48.9708594814	9623.8924883581	93068.0400986001	48.1194624418	465.340200493
Mantes-la-Ville	626.8	78362	19081	19231	1.7125707128	48.9745476827	16855.681753815	93355.8113107197	84.2784087691	466.7790565536
Citry	507.2	77117	640	682	3.2451128515	48.9614938084	129049.776105542	91163.6735932799	645.2488805277	455.8183679664
Poincy	632.4	77369	591	694	2.9231359948	48.9732269373	105473.990908889	92443.3527378393	527.3699545444	462.2167636892
Cormeilles-en-Parisis	845.7	95176	17417	19643	2.1986626048	48.9680998417	52430.876407166	92168.1520731896	262.1543820358	460.8407603659
Achères	959.5	78005	15039	18942	2.0874980999	48.9719191546	44297.164030383	92681.1822481994	221.4858201519	463.405911241
Stains	541.3	93072	34879	32839	2.3852141267	48.9564656301	66078.941626815	90751.9228441501	330.3947081341	453.7596142208
Aubergenville	906.5	78029	11776	11667	1.8495087941	48.9620328233	26859.1227544211	91809.4757880298	134.2956137721	459.0473789401
Saint-Germain-en-Laye	4922.9	78551	39926	38423	2.0989780331	48.9408642767	45098.1641284741	89218.2924560895	225.4908206424	446.0914622804
La Frette-sur-Seine	203.4	95257	4126	4378	2.1776529721	48.9748274965	50900.492813401	92932.0872367797	254.502464067	464.6604361839
Chapet	515.1	78140	1103	1124	1.9395836789	48.9681197467	33463.323452317	92393.98183103	167.3166172616	461.9699091552
Sannois	475.9	95582	25229	25349	2.2529547855	48.9720845417	56409.9729220821	92572.2838257598	282.0498646104	462.8614191288
Vernouillet	675.8	78643	8676	9471	1.9754853048	48.965742792	36088.26312217	92094.96995153	180.4413156109	460.4748497577
Deuil-la-Barre	375.3	95197	19062	20160	2.3263268399	48.9716877052	61781.028306404	92479.8309410699	308.905141532	462.3991547054
Garges-lès-Gonesse	546.3	95268	42144	40058	2.4050593843	48.9701892879	67543.727464227	92266.8986870497	337.7186373211	461.3344934352
Bouafle	695.2	78090	2013	2016	1.8983338041	48.9612506173	30432.769867235	91671.5141518395	152.1638493362	458.3575707592
Bréval	1150.6	78107	1440	1646	1.5415508607	48.9549880209	4297.443812198	91398.7060410297	21.487219061	456.9935302051
Saint-Illiers-le-Bois	442.7	78559	297	437	1.5112445272	48.9650870098	2099.5132739911	92562.9880205598	10.49756637	462.8149401028
Messy	1035.3	77292	787	896	2.7008036439	48.9670455688	89194.597599569	91794.7079672292	445.9729879978	458.9735398361
Boissy-Mauvoisin	518.4	78082	471	526	1.5823203338	48.9666304736	7305.952301146	92638.8301453693	36.5297615057	463.1941507268
Meaux	1518.4	77284	48305	49421	2.9003375841	48.9569188613	103802.642731519	90631.6625525896	519.0132136576	453.1583127629
Saâcy-sur-Marne	1365.1	77397	1393	1658	3.21731655	48.9509627934	127017.595252332	89986.6147425892	635.0879762617	449.9330737129
Bonneuil-en-France	474.6	95088	707	774	2.4349356996	48.9657443779	69727.4891038761	91756.5423292695	348.6374455194	458.7827116463
La Ferté-sous-Jouarre	1007.6	77183	8236	8584	3.1275951476	48.9541155224	120445.772511323	90322.8610348199	602.2288625566	451.6143051741
Changis-sur-Marne	700.2	77084	939	950	3.0237915497	48.9664774846	112843.158958699	91690.2927939193	564.2157947935	458.4514639696
Enghien-les-Bains	174.3	95210	10077	10368	2.30510492	48.9701858739	60225.9247502281	92326.2877472499	301.1296237511	461.6314387363
Epône	1333.2	78217	6706	6418	1.8128361741	48.9475885234	24149.905913203	90243.1268078601	120.749529566	451.2156340393
Montmagny	289.4	95427	11505	13090	2.3455763175	48.9703193942	63189.0037213741	92315.8193107992	315.9450186069	461.579096554
Guerville	1019.7	78291	1898	1899	1.7408035355	48.9527358045	18883.5923146181	90897.1816101493	94.4179615731	454.4859080507
Trilport	1092.4	77475	3825	4602	2.9658012927	48.9585379705	108596.787740385	90807.6525237095	542.9839387019	454.0382626185
Villepinte	1038	93078	30303	33782	2.5356930136	48.9592352465	77100.529915025	90984.6149012297	385.5026495751	454.9230745061
Aulnay-sous-Bois	1624.9	93005	82314	80021	2.4935510564	48.9460095009	74005.133114482	89532.8483360596	370.0256655724	447.6642416803
Pierrefitte-sur-Seine	341.9	93059	23822	25816	2.3630457385	48.9614481379	64460.002197837	91318.8545184098	322.3000109892	456.594272592
Reuil-en-Brie	591.3	77388	508	819	3.1629352344	48.956561196	123033.388172601	90599.5931744101	615.166940863	452.9979658721
Fontenay-Mauvoisin	332	78245	260	302	1.6479755378	48.9612011984	12102.07002234	91950.8461060096	60.5103501117	459.75423053
Argenteuil	1737.7	95018	93096	93961	2.2413070892	48.951364382	55535.131877739	90276.3199010696	277.6756593887	451.3815995053
Soindres	520.9	78597	563	610	1.6720681992	48.9533752718	13851.400622929	91050.74780221	69.2570031146	455.2537390111
Mézières-sur-Seine	1079.3	78402	2726	3341	1.7827206155	48.9536070322	21954.646453688	90945.9160518693	109.7732322684	454.7295802593
Ecquevilly	1133.3	78206	3794	4208	1.9203697719	48.9457375344	32022.6433420171	89924.2579276199	160.1132167101	449.6212896381
Ménerville	348.6	78385	182	191	1.5963913415	48.9566712496	8316.3641585551	91513.07796958	41.5818207928	457.5653898479
Charmentray	466	77094	236	234	2.7788994981	48.950571221	94907.474789103	89943.8396345396	474.5373739455	449.7191981727
Trilbardou	798.7	77474	406	517	2.8044001803	48.9489138636	96774.717565338	89754.6064950693	483.8735878267	448.7730324753
Villetaneuse	230.3	93079	11177	11376	2.3449984742	48.9576311486	63134.994866644	90905.20996763	315.6749743332	454.5260498382
Médan	291.9	78384	1387	1393	1.9871271685	48.9541477536	36924.070463049	90794.6466561696	184.6203523152	453.9732332808
Epinay-sur-Seine	458.8	93031	48762	46409	2.314965914	48.9545637148	60932.78643241	90582.77003041	304.6639321621	452.9138501521
Maisons-Laffitte	698.1	78358	22173	21856	2.1518722369	48.9524481842	48986.5312992451	90463.4816318899	244.9326564962	452.3174081595
Saint-Jean-les-Deux-Jumeaux	1333.9	77415	1152	1227	3.0272509577	48.9385120436	113097.526625059	88580.48411272	565.4876331253	442.9024205636
Breuil-Bois-Robert	377.2	78104	570	663	1.7147576962	48.9437868842	16960.0882881921	89932.8872491298	84.800441441	449.6644362456
Carrières-sous-Poissy	728.8	78123	11353	13472	2.0281225899	48.9460540729	39915.111500264	89856.9291967098	199.5755575013	449.2846459835
Montceaux-lès-Meaux	476.6	77300	532	574	2.9948827622	48.9432091264	110726.318635817	89102.4841885101	553.6315931791	445.5124209426
Claye-Souilly	1512.1	77118	9740	10152	2.6761086912	48.9427133454	87375.39256819	89095.9990283893	436.876962841	445.4799951419
Dugny	386.9	93030	8361	8641	2.4237519141	48.950792386	68896.499128085	90099.7626090096	344.4824956404	450.498813045
Villenoy	734.2	77513	2719	3542	2.8519754281	48.9416538782	100257.784921997	88939.6862331992	501.28892461	444.698431166
Villeparisis	841.1	77514	18790	21296	2.6167689939	48.9420267655	83028.2861228681	89039.1126868594	415.1414306143	445.1955634343
Morainvilliers	743.1	78431	1614	2193	1.9459712888	48.933900975	33880.167942613	88582.7735383892	169.4008397131	442.9138676919
Poissy	1298.2	78498	36745	35841	2.0275064988	48.9236737916	39839.3371682421	87368.92001082	199.1966858412	436.8446000541
Vaujours	370.3	93074	5214	5570	2.581128318	48.9324161517	80411.84844439	87983.6569318594	402.059242222	439.9182846593
Neauphlette	974.3	78444	594	806	1.5428706684	48.9355128451	4354.121017548	89231.5723743094	21.7706050877	446.1578618715
Fresnes-sur-Marne	737.4	77196	398	441	2.7409077537	48.9407858759	92121.348370712	88864.1360223694	460.6067418536	444.3206801118
La Falaise	309	78230	532	607	1.8248781376	48.9366953719	25013.8013500051	89018.7090711696	125.06900675	445.0935453558
Le Tertre-Saint-Denis	289.7	78608	82	101	1.6084079227	48.9427216515	9168.89727509	89946.4859775193	45.8444863754	449.7324298876
Villennes-sur-Seine	498.1	78672	4504	4790	1.996771329	48.9358538864	37604.470206283	88751.44298351	188.0223510314	443.7572149176
Vert	375.8	78647	768	737	1.6834052783	48.9402516091	14657.250523416	89577.64127276	73.2862526171	447.8882063638
Bussières	830.9	77057	432	425	3.2377883496	48.9265413419	128525.13934339	87275.2004351094	642.625696717	436.3760021755
Favrieux	319	78231	144	124	1.6418625492	48.9447118748	11622.966005753	90125.10641954	58.1148300288	450.6255320977
Sartrouville	845.7	78586	50329	50219	2.1745706994	48.9396614971	50633.9814602541	89024.0106416401	253.1699073013	445.1200532082
Jouarre	4231.8	77238	3274	3415	3.1124794903	48.9025667549	119346.922772404	84588.8428509701	596.734613862	422.9442142549
Nézel	132	78451	806	945	1.8387775973	48.9432878549	26042.758202109	89736.6728815399	130.2137910105	448.6833644077
Sept-Sorts	306.8	77448	314	394	3.1056087417	48.9399798837	118837.671121737	88748.5420699893	594.1883556087	443.7427103499
La Garenne-Colombes	177.4	92035	21754	24067	2.2446645204	48.9067541898	55733.567134407	85313.4305573693	278.667835672	426.5671527868
Bassevelle	1747.3	77024	333	354	3.2823046432	48.9235235593	131788.263833277	86950.3617791599	658.9413191664	434.7518088958
Nanteuil-lès-Meaux	752.2	77330	4339	5009	2.8988179894	48.9283636039	103687.290155218	87456.3546337998	518.4364507761	437.281773169
L/Ile-Saint-Denis	176.1	93039	7413	6810	2.3257213077	48.9388759291	61705.540028629	88831.5065068696	308.5277001431	444.1575325343
Fublaines	549.1	77199	933	1011	2.9402623547	48.938717781	106724.899413212	88604.6737097893	533.6244970661	443.0233685489
La Courneuve	751.2	93027	34139	35310	2.3993461772	48.9323639942	67093.4573183471	88063.8382971501	335.4672865917	440.3191914858
Sevran	725	93071	48478	47063	2.5310826701	48.9385369267	76749.255229397	88684.9061495792	383.746276147	443.4245307479
Précy-sur-Marne	473.7	77376	406	480	2.7683509024	48.9322860771	94128.918751035	87912.68881178	470.6445937552	439.5634440589
Gennevilliers	1154.7	92036	44818	42513	2.2947762655	48.9339496928	59433.765904132	88303.5176359797	297.1688295207	441.5175881799
Saint-Denis	1235.3	93066	89988	85832	2.3589884291	48.929424178	64134.001830791	87760.1819788693	320.670009154	438.8009098943
Longnes	1401.9	78346	1220	1360	1.5803569633	48.9229290734	7074.852216589	87782.4283345193	35.3742610829	438.9121416726
Bazemont	668.5	78049	1468	1526	1.8737542398	48.9319279875	28586.5694332641	88436.4378226493	142.9328471663	442.1821891132
Villeneuve-la-Garenne	320.8	92078	23824	22349	2.324258447	48.9362273678	61595.85740249	88537.9048058996	307.9792870125	442.6895240295
Le Bourget	210.3	93013	11699	12110	2.4276110725	48.9365197705	69167.635547212	88510.5785083398	345.8381777361	442.5528925417
Orgeval	1551.8	78466	4509	4801	1.9691445011	48.9162735632	35552.212956117	86600.3248839593	177.7610647806	433.0016244198
Boinville-en-Mantois	497.6	78070	259	296	1.7485402691	48.9286647025	19407.724231763	88211.7178071393	97.0386211588	441.0585890357
Saint-Cyr-sur-Morin	1912.7	77405	1467	1684	3.1748980466	48.9119014269	123920.458539081	85635.1837426499	619.6022926954	428.1759187133
Mareuil-lès-Meaux	718.4	77276	1163	1579	2.86990324	48.9238015377	101567.795370242	86952.1469274694	507.8389768512	434.7607346373
Annet-sur-Marne	1312.7	77005	2128	2482	2.7088207623	48.922488168	89763.320817298	86837.5868176194	448.8166040865	434.1879340881
Goussonville	466.5	78281	466	557	1.7670958741	48.9240748594	20759.198104355	87679.9923278699	103.7959905218	438.3999616394
Mesnil-le-Roi	377	78396	6206	6207	2.1214240506	48.925402918	46723.214557449	87480.5243355399	233.6160727872	437.4026216777
Villemareuil	1071.1	77505	337	352	2.9846001349	48.9199192589	109972.59284414	86512.6877937596	549.8629642207	432.5634389688
Flacourt	430.3	78234	132	127	1.6424429973	48.9319878276	11641.152005589	88709.6281566797	58.2057600279	443.5481407834
Bezons	419.8	95063	25680	26263	2.211543069	48.9260514746	53327.204329655	87482.9357911795	266.6360216483	437.4146789559
Dammartin-en-Serve	1384.6	78192	708	943	1.6180236819	48.9106939357	9810.8367340131	86373.1113975793	49.0541836701	431.8655569879
Aulnay-sur-Mauldre	224.3	78033	1026	1105	1.8412666553	48.9284616297	26200.872895812	88085.4503945094	131.0043644791	440.4272519725
Signy-Signets	1345.1	77451	576	564	3.0642769196	48.9174933524	115811.891114442	86244.7310922798	579.0594555722	431.2236554614
Drancy	776.7	93029	60707	62263	2.4450458892	48.9232275862	70434.510239313	87023.3737393301	352.1725511966	435.1168686967
Colombes	780.7	92025	78513	76757	2.2470476687	48.9226456729	55925.101862099	87078.8289096197	279.6255093105	435.3941445481
Houilles	448.2	78311	29650	29634	2.1874153399	48.9262877113	51559.5835486191	87527.1278890492	257.7979177431	437.6356394452
Saint-Fiacre	277.1	77408	350	389	2.9533577846	48.9243594069	107683.302356165	87007.3389808694	538.4165117808	435.0366949043
Boinvilliers	363.7	78072	234	280	1.6633380075	48.9207150273	13150.6370044771	87430.1323344298	65.7531850224	437.1506616721
Montesson	737.6	78418	12365	13750	2.140260087	48.917343373	48093.6184172741	86569.1509952294	240.4680920864	432.8457549761
Livry-Gargan	738.6	93046	35387	37288	2.5348621932	48.9196912364	77013.787217451	86587.6194823897	385.0689360873	432.9380974119
Isles-lès-Villenoy	701.2	77232	416	687	2.8315445953	48.9170798696	98755.3186104361	86210.0030932501	493.7765930522	431.0500154663
Rosay	454.5	78530	348	364	1.6840919392	48.9114114974	14654.1020878201	86370.1690943995	73.2705104391	431.850845472
Asnières-sur-Seine	490	92004	71850	75837	2.2883599201	48.9157316725	58945.4347185571	86281.9383904692	294.7271735928	431.4096919523
Saint-Ouen	431.9	93070	42343	39722	2.3325933343	48.9097375997	62181.565131329	85587.1084088795	310.9078256566	427.9355420444
Arnouville-lès-Mantes	985.6	78020	699	742	1.720382969	48.910793195	17312.6361181421	86257.7068384495	86.5631805907	431.2885341922
Lesches	413.8	77248	572	534	2.792477857	48.9152531474	95891.647420245	86013.68676004	479.4582371012	430.0684338002
Verdelot	2548.8	77492	613	653	3.3652056634	48.8789091231	137886.102921246	82014.2188668698	689.4305146062	410.0710943343
Boutigny	978.6	77049	623	803	2.9283717552	48.912640361	105851.186471363	85705.5377984699	529.2559323568	428.5276889924
